Car ID,Car Name,Year,Age of Car,Distance,Owner,Fuel,Location,Drive,Type,Price,Ratings,Safety Rating,Color
6044,Hyundai i10,2014,10,45798,1,PETROL,KA-19,Manual,HatchBack,333000,3,5,Black
6045,Hyundai Elite i20,2015,9,47753,2,PETROL,MH-46,Manual,HatchBack,470000,5,5,Red
6046,Tata Tiago,2019,5,40749,1,CNG,GJ-03,Automatic,HatchBack,593000,1,5,Black
6047,Tata ALTROZ,2020,4,20986,1,PETROL,HR-30,Manual,HatchBack,721000,5,3,White
6048,Maruti Swift,2015,9,89200,1,PETROL,KA-50,Manual,HatchBack,479000,3,3,Black
6049,Honda WR-V,2018,6,47627,1,PETROL,GJ-01,Manual,SUV,767000,3,2,Black
6050,Maruti Wagon R 1.0,2018,6,40437,1,CNG,MH-43,Manual,HatchBack,428000,2,3,Black
6051,Maruti Ciaz,2017,7,81868,1,PETROL,DL-14,Manual,Sedan,392000,2,5,White
6052,Hyundai NEW I20,2021,3,97621,1,DIESEL,TS-01,Manual,HatchBack,862000,2,2,Black
6053,Hyundai Creta,2016,8,62663,2,PETROL,DL-9C,Manual,SUV,722000,5,2,Red
6054,Maruti Wagon R 1.0,2014,10,95103,1,PETROL,KL-42,Manual,HatchBack,362000,1,4,Black
6055,Maruti Wagon R 1.0,2018,6,6692,1,PETROL,MH-01,Automatic,HatchBack,501000,3,1,White
6056,Maruti Wagon R 1.0,2015,9,34204,1,CNG,MH-02,Manual,HatchBack,377000,2,3,Orange
6057,Maruti Baleno,2017,7,39175,1,PETROL,MH-02,Manual,HatchBack,616000,5,3,Red
6058,Maruti Celerio,2015,9,68755,3,CNG,MH-48,Manual,HatchBack,369000,4,2,Orange
6059,Hyundai Verna,2019,5,75296,1,PETROL,MH-14,Manual,Sedan,636000,4,3,Blue
6060,Maruti Wagon R 1.0,2016,8,75049,1,PETROL,BR-31,Manual,HatchBack,344000,5,5,Red
6061,Maruti IGNIS,2020,4,23325,1,PETROL,TS-08,Automatic,HatchBack,723000,5,5,Black
6062,Maruti Alto 800,2018,6,38778,2,PETROL,TN-59,Manual,HatchBack,341000,3,2,Orange
6063,Hyundai i10,2012,12,68948,2,PETROL,KA-01,Automatic,HatchBack,343000,2,1,White
6064,Maruti Dzire,2019,5,30444,1,PETROL,HR-76,Manual,Sedan,629000,5,3,Black
6065,Hyundai Grand i10,2016,8,34488,1,PETROL,TS-13,Manual,HatchBack,511000,4,1,White
6066,Hyundai Grand i10,2019,5,22695,1,PETROL,GJ-18,Manual,HatchBack,563000,3,1,Black
6067,Maruti Swift,2014,10,91398,3,PETROL,KA-05,Manual,HatchBack,450000,4,2,White
6068,Maruti Ciaz,2017,7,70660,1,PETROL,GJ-01,Automatic,Sedan,776000,2,3,Black
6069,Renault Duster,2017,7,49576,2,PETROL,KA-02,Manual,SUV,735000,5,2,Black
6070,Hyundai i20 Active,2018,6,71817,1,PETROL,TS-08,Manual,HatchBack,736000,5,1,Black
6071,Mahindra XUV500,2016,8,64061,2,DIESEL,KA-01,Manual,Lux_SUV,1217000,5,1,Black
6072,Maruti Swift Dzire,2012,12,83421,1,PETROL,DL-12,Manual,Sedan,282000,2,2,Black
6073,Maruti IGNIS,2021,3,41861,1,PETROL,GJ-01,Manual,HatchBack,524000,2,5,Blue
6074,Hyundai Grand i10,2014,10,28779,1,PETROL,KA-03,Manual,HatchBack,462000,5,3,Black
6075,Hyundai Elite i20,2014,10,101010,2,CNG,MH-04,Manual,HatchBack,476000,4,4,Red
6076,Maruti Celerio,2017,7,34665,2,PETROL,TS-25,Manual,HatchBack,451000,4,4,Black
6077,Maruti Swift,2016,8,65991,2,PETROL,GJ-23,Manual,HatchBack,506000,3,2,Orange
6078,Maruti Baleno,2019,5,44489,1,PETROL,TN-34,Manual,HatchBack,663000,5,5,White
6079,Maruti Swift,2018,6,56130,2,PETROL,TN-06,Manual,HatchBack,555000,1,5,Black
6080,Hyundai i10,2011,13,41446,2,PETROL,KA-09,Manual,HatchBack,277000,5,3,Orange
6081,Honda Amaze,2019,5,76438,2,PETROL,TS-16,Manual,Sedan,441000,4,3,White
6082,Volkswagen Polo,2017,7,86757,2,PETROL,KA-01,Manual,HatchBack,643000,1,1,Red
6083,Hyundai Elite i20,2020,4,63015,2,PETROL,RJ-45,Manual,HatchBack,603000,1,5,Blue
6084,Renault Kwid,2019,5,40481,1,PETROL,WB-26,Manual,HatchBack,378000,2,5,White
6085,Hyundai Elite i20,2017,7,82374,1,PETROL,DL-12,Manual,HatchBack,528000,2,1,White
6086,Hyundai NEW SANTRO,2019,5,34113,2,PETROL,KA-11,Manual,HatchBack,448000,4,2,Red
6087,Toyota Glanza,2019,5,20361,1,PETROL,DL-8C,Manual,HatchBack,709000,5,1,Blue
6088,Maruti Swift,2015,9,97812,1,DIESEL,TS-09,Manual,HatchBack,504000,2,3,Black
6089,Tata TIGOR,2018,6,37741,1,PETROL,RJ-45,Manual,Sedan,629000,1,1,Blue
6090,Maruti Celerio,2020,4,25268,1,PETROL,MP-04,Manual,HatchBack,433000,2,1,Red
6091,Maruti S PRESSO,2019,5,4316,1,PETROL,WB-02,Manual,HatchBack,401000,1,5,White
6092,Maruti Swift,2015,9,67791,2,DIESEL,KA-05,Manual,HatchBack,682000,2,1,Black
6093,Honda Jazz,2017,7,60442,2,PETROL,KA-05,Manual,HatchBack,571000,1,2,Red
6094,Datsun Go Plus,2018,6,27977,1,PETROL,GJ-01,Manual,HatchBack,334000,1,5,White
6095,Mahindra XUV 3OO,2020,4,10344,1,PETROL,DL-12,Manual,SUV,877000,3,3,Blue
6096,Maruti Dzire,2017,7,39614,1,PETROL,TS-07,Manual,Sedan,668000,2,3,Black
6097,Toyota Corolla Altis,2013,11,56766,3,PETROL,WB-02,Manual,Lux_sedan,434000,1,3,Black
6098,Maruti Wagon R 1.0,2017,7,59340,1,CNG,MH-43,Manual,HatchBack,378000,1,4,Blue
6099,Maruti XL6,2022,2,44809,1,PETROL,UP-32,Manual,SUV,1156000,5,4,Orange
6100,Maruti Wagon R 1.0,2018,6,52286,1,PETROL,UP-42,Manual,HatchBack,391000,2,2,Red
6101,Maruti Alto 800,2018,6,24796,1,PETROL,HR-29,Manual,HatchBack,307000,3,2,Black
6102,Hyundai Creta,2020,4,33827,1,PETROL,PB-10,Manual,SUV,1112000,1,1,Black
6103,Hyundai VENUE,2019,5,28026,2,PETROL,TN-12,Manual,SUV,889000,2,3,White
6104,Tata TIGOR,2022,2,49471,1,CNG,UP-32,Manual,Sedan,733000,3,3,Black
6105,Honda Brio,2013,11,54147,2,PETROL,MH-02,Automatic,HatchBack,383000,3,3,White
6106,Maruti Alto,2011,13,41014,1,PETROL,KA-05,Manual,HatchBack,230000,2,1,Blue
6107,Maruti Wagon R 1.0,2014,10,82749,2,CNG,MH-03,Manual,HatchBack,292000,3,4,Black
6108,Hyundai i20,2012,12,39845,1,PETROL,MH-02,Manual,HatchBack,320000,2,3,Black
6109,Toyota Glanza,2019,5,27869,1,PETROL,MH-49,Manual,HatchBack,656000,2,1,Black
6110,Hyundai i10,2011,13,70681,1,PETROL,KA-03,Manual,HatchBack,317000,5,2,Blue
6111,Tata Safari,2021,3,14915,2,DIESEL,MH-46,Automatic,SUV,1903000,5,3,White
6112,Toyota YARIS,2018,6,94170,2,PETROL,MH-14,Automatic,Sedan,717000,2,2,Black
6113,Hyundai VENUE,2019,5,50050,1,PETROL,UP-78,Automatic,SUV,897000,3,1,Orange
6114,Hyundai i20,2012,12,111571,2,DIESEL,KA-04,Manual,HatchBack,380000,4,1,Red
6115,Hyundai Elite i20,2014,10,48192,1,PETROL,DL-3C,Manual,HatchBack,474000,4,3,Orange
6116,Hyundai Verna,2016,8,41188,1,PETROL,MH-01,Automatic,Sedan,729000,2,1,Blue
6117,Hyundai Verna,2013,11,71713,1,PETROL,GJ-05,Manual,Sedan,455000,3,5,Red
6118,Maruti Baleno,2016,8,50459,1,PETROL,MH-47,Manual,HatchBack,573000,5,2,Black
6119,Tata Tiago,2019,5,122381,1,CNG,HR-36,Manual,HatchBack,420000,4,5,Orange
6120,Maruti Dzire,2020,4,69277,1,PETROL,MH-04,Manual,Sedan,384000,5,5,Black
6121,Honda WR-V,2018,6,12724,2,PETROL,HR-26,Manual,SUV,719000,4,1,White
6122,Hyundai i20,2013,11,91983,2,PETROL,DL-3C,Manual,HatchBack,297000,1,1,Red
6123,Maruti Baleno,2018,6,59126,1,PETROL,TS-08,Manual,HatchBack,697000,3,1,Red
6124,Toyota Corolla Altis,2011,13,82699,2,PETROL,HR-26,Manual,Lux_sedan,366000,1,5,Black
6125,Ford Ecosport,2018,6,93671,1,DIESEL,HR-72,Manual,SUV,710000,5,5,Red
6126,Hyundai Xcent,2015,9,41544,2,PETROL,WB-08,Manual,Sedan,326000,2,4,Red
6127,Ford Ecosport,2018,6,45730,1,DIESEL,DL-12,Manual,SUV,720000,1,1,Black
6128,Maruti S PRESSO,2022,2,3781,1,PETROL,HR-01,Manual,HatchBack,459000,3,2,Black
6129,Renault Kwid,2017,7,62826,1,PETROL,HR-12,Manual,HatchBack,267000,1,3,White
6130,KIA SONET,2020,4,97165,1,DIESEL,GJ-05,Manual,SUV,1054000,3,2,Black
6131,Toyota Glanza,2020,4,21627,1,PETROL,HR-87,Manual,HatchBack,732000,5,3,Red
6132,Maruti Swift,2013,11,30426,1,PETROL,KA-03,Manual,HatchBack,510000,2,1,White
6133,Volkswagen Ameo,2019,5,45441,2,PETROL,MH-14,Manual,Sedan,527000,5,4,White
6134,Hyundai NEW I20,2020,4,76360,1,PETROL,TS-12,Automatic,HatchBack,793000,1,1,White
6135,Hyundai NEW SANTRO,2019,5,80968,1,CNG,HR-36,Manual,HatchBack,489000,3,1,White
6136,Datsun Go Plus,2021,3,10512,1,PETROL,UP-32,Manual,HatchBack,541000,2,4,Orange
6137,Maruti Swift,2018,6,71738,2,PETROL,DL-9C,Manual,HatchBack,543000,1,3,White
6138,Mahindra TUV300,2018,6,60466,2,DIESEL,TN-14,Manual,SUV,775000,5,5,Black
6139,Maruti Ciaz,2017,7,53087,1,PETROL,GJ-01,Manual,Sedan,608000,1,4,Black
6140,Volkswagen Vento,2015,9,125152,2,DIESEL,TN-86,Manual,Sedan,601000,5,2,White
6141,Hyundai i10,2010,14,83894,2,PETROL,KA-05,Manual,HatchBack,279000,5,1,Black
6142,Maruti Dzire,2018,6,23501,1,PETROL,DL-9C,Automatic,Sedan,755000,5,2,Black
6143,Honda Amaze,2014,10,78099,2,DIESEL,KA-06,Manual,Sedan,725000,4,3,Black
6144,Maruti Vitara Brezza,2016,8,61867,1,DIESEL,MH-48,Manual,SUV,725000,5,3,Black
6145,Hyundai Creta,2017,7,47556,1,PETROL,DL-10,Manual,SUV,792000,1,4,White
6146,Maruti Baleno,2021,3,22521,1,PETROL,MP-09,Manual,HatchBack,717000,1,3,Orange
6147,Honda Jazz,2019,5,36785,2,PETROL,UP-16,Manual,HatchBack,639000,1,4,White
6148,Maruti New Wagon-R,2019,5,95841,1,CNG,DL-2C,Manual,HatchBack,492000,3,5,Red
6149,Honda Jazz,2016,8,76046,2,PETROL,KA-41,Manual,HatchBack,490000,3,1,Blue
6150,Hyundai Grand i10,2015,9,92259,1,CNG,GJ-05,Manual,HatchBack,425000,5,1,Black
6151,Maruti Baleno,2018,6,101272,1,PETROL,TN-40,Manual,HatchBack,588000,4,3,White
6152,Honda Jazz,2021,3,9461,1,PETROL,WB-12,Manual,HatchBack,725000,4,3,Black
6153,Maruti Alto,2019,5,26485,1,PETROL,TN-10,Manual,HatchBack,352000,2,2,Black
6154,Renault TRIBER,2019,5,68616,1,PETROL,MH-12,Manual,SUV,609000,5,2,Black
6155,Maruti Baleno,2021,3,19503,2,PETROL,HR-26,Manual,HatchBack,746000,2,1,Black
6156,Hyundai Grand i10,2014,10,55890,1,PETROL,RJ-14,Manual,HatchBack,405000,3,2,Red
6157,Honda Amaze,2016,8,96733,1,DIESEL,TN-87,Automatic,Sedan,1019000,1,4,Black
6158,Maruti Swift,2014,10,6331,1,PETROL,DL-8C,Manual,HatchBack,402000,2,5,Orange
6159,Ford Ecosport,2015,9,122062,1,DIESEL,UP-14,Manual,SUV,396000,1,4,Blue
6160,Maruti Vitara Brezza,2018,6,64822,1,DIESEL,MH-47,Automatic,SUV,827000,5,3,Black
6161,Maruti Wagon R 1.0,2014,10,65014,1,PETROL,DL-9C,Manual,HatchBack,311000,3,1,Black
6162,Maruti Baleno,2018,6,26880,1,PETROL,MH-02,Automatic,HatchBack,674000,2,4,Black
6163,Mahindra TUV300,2019,5,111198,1,DIESEL,TN-14,Manual,SUV,822000,5,5,Black
6164,Ford FREESTYLE,2018,6,85867,1,DIESEL,KA-32,Manual,SUV,572000,3,4,Red
6165,Honda WR-V,2019,5,53439,1,DIESEL,DL-4C,Manual,SUV,608000,1,1,Red
6166,Maruti Swift,2013,11,76606,1,PETROL,UP-14,Manual,HatchBack,335000,5,1,Red
6167,Datsun Redi Go,2021,3,1415,2,PETROL,UP-32,Manual,HatchBack,375000,2,5,Black
6168,Honda Amaze,2017,7,51705,1,PETROL,GJ-01,Manual,Sedan,493000,5,1,Blue
6169,Maruti Wagon R 1.0,2016,8,58426,1,PETROL,TN-09,Manual,HatchBack,394000,1,3,Black
6170,Renault Kwid,2018,6,34159,2,PETROL,RJ-45,Manual,HatchBack,303000,2,3,Orange
6171,Hyundai Elite i20,2019,5,81950,1,PETROL,GJ-05,Manual,HatchBack,613000,5,1,White
6172,Hyundai Elite i20,2019,5,83298,1,PETROL,TN-05,Manual,HatchBack,640000,3,2,Black
6173,Maruti Celerio X,2017,7,23991,1,PETROL,MH-04,Manual,HatchBack,463000,4,2,Black
6174,Honda Amaze,2017,7,115427,1,CNG,DL-9C,Manual,Sedan,449000,1,5,Blue
6175,Honda Jazz,2016,8,60223,2,PETROL,KA-03,Automatic,HatchBack,623000,4,4,Blue
6176,Honda Amaze,2016,8,39071,1,PETROL,GJ-27,Manual,Sedan,867000,4,2,Red
6177,Renault Kiger,2021,3,45459,1,PETROL,HR-76,Manual,HatchBack,737000,4,3,Red
6178,Hyundai Grand i10,2016,8,86978,1,DIESEL,GJ-01,Manual,HatchBack,400000,5,2,Blue
6179,Renault Kiger,2021,3,13481,1,PETROL,MP-04,Manual,HatchBack,789000,5,2,Black
6180,Maruti Dzire,2018,6,26983,1,PETROL,HR-26,Manual,Sedan,673000,5,5,Red
6181,Maruti Swift,2015,9,71383,1,PETROL,KA-51,Manual,HatchBack,573000,1,3,White
6182,Maruti Swift,2018,6,69176,1,PETROL,CH-01,Manual,HatchBack,616000,2,3,Red
6183,Hyundai Elite i20,2016,8,74930,1,PETROL,HR-02,Manual,HatchBack,554000,3,3,Red
6184,Maruti Swift,2013,11,69622,1,PETROL,MH-02,Manual,HatchBack,385000,3,5,Black
6185,Tata Tiago,2017,7,65287,1,PETROL,TN-10,Manual,HatchBack,458000,4,3,White
6186,Maruti IGNIS,2017,7,69429,1,PETROL,GJ-35,Manual,HatchBack,498000,5,5,Blue
6187,Datsun Redi Go,2018,6,28733,1,PETROL,TN-09,Manual,HatchBack,320000,4,2,White
6188,Maruti Baleno,2021,3,20331,1,PETROL,GJ-01,Manual,HatchBack,657000,3,2,Orange
6189,Hyundai i10,2011,13,62237,1,PETROL,MH-12,Manual,HatchBack,248000,2,3,Red
6190,Hyundai Elite i20,2018,6,30264,1,PETROL,GJ-01,Manual,HatchBack,695000,5,5,Red
6191,Maruti Alto K10,2011,13,39093,1,PETROL,DL-12,Manual,HatchBack,168000,3,2,White
6192,Hyundai Elite i20,2019,5,43803,1,PETROL,TS-08,Manual,HatchBack,682000,3,1,Black
6193,Hyundai Elite i20,2016,8,82860,1,PETROL,MP-11,Manual,HatchBack,506000,5,5,Red
6194,Hyundai Eon,2017,7,79812,1,PETROL,KL-37,Manual,HatchBack,236000,2,5,Orange
6195,Maruti Swift,2012,12,52944,1,PETROL,DL-2C,Manual,HatchBack,290000,1,5,White
6196,Hyundai AURA,2020,4,59897,1,PETROL,KA-05,Manual,Sedan,572000,1,1,White
6197,Maruti Alto K10,2016,8,45652,1,PETROL,DL-14,Automatic,HatchBack,337000,2,1,Black
6198,Maruti IGNIS,2017,7,102324,1,PETROL,TN-40,Manual,HatchBack,426000,3,5,Red
6199,Hyundai Santro Xing,2013,11,77272,2,PETROL,MH-12,Manual,HatchBack,226000,5,4,Red
6200,Maruti Swift,2018,6,43348,1,PETROL,WB-06,Manual,HatchBack,549000,5,2,Black
6201,Hyundai Eon,2015,9,66747,2,PETROL,TN-12,Manual,HatchBack,333000,4,1,Red
6202,Honda City,2015,9,92675,2,PETROL,UP-32,Manual,Sedan,517000,2,3,White
6203,Tata ALTROZ,2021,3,23307,1,PETROL,UP-78,Manual,HatchBack,764000,5,1,White
6204,Hyundai VENUE,2021,3,32388,1,PETROL,TN-85,Manual,SUV,907000,2,2,Black
6205,Hyundai i10,2015,9,71205,2,PETROL,DL-9C,Manual,HatchBack,307000,3,3,Red
6206,Hyundai NEW SANTRO,2018,6,53605,1,PETROL,KA-01,Manual,HatchBack,489650,3,4,Blue
6207,Volkswagen Vento,2020,4,80772,1,PETROL,UP-14,Manual,Sedan,617000,1,2,Black
6208,Hyundai Grand i10,2018,6,100624,1,PETROL,TN-40,Manual,HatchBack,505000,1,1,White
6209,Maruti Dzire,2017,7,12324,1,PETROL,DL-2C,Manual,Sedan,565000,4,3,White
6210,Toyota Corolla Altis,2013,11,104563,2,PETROL,TN-40,Manual,Lux_sedan,353000,2,4,White
6211,Hyundai Xcent,2017,7,22424,1,PETROL,DL-1C,Manual,Sedan,612000,1,3,Red
6212,Hyundai Elite i20,2019,5,19862,1,PETROL,MH-36,Manual,HatchBack,689000,4,3,Black
6213,Maruti Baleno,2017,7,86541,1,PETROL,HR-51,Manual,HatchBack,554000,3,4,Black
6214,Maruti Wagon R 1.0,2014,10,40273,1,PETROL,MH-20,Manual,HatchBack,321000,5,1,Red
6215,Renault Kwid,2019,5,21722,1,PETROL,KA-03,Manual,HatchBack,416000,4,2,Black
6216,Maruti S PRESSO,2020,4,74089,1,PETROL,KA-04,Manual,HatchBack,418000,4,5,Red
6217,Maruti S PRESSO,2022,2,12216,1,CNG,HR-26,Manual,HatchBack,506000,5,3,Black
6218,Maruti Vitara Brezza,2018,6,98557,1,DIESEL,HR-27,Manual,SUV,591000,4,1,White
6219,Maruti Ertiga,2012,12,100274,1,DIESEL,BR-01,Manual,SUV,416000,3,5,White
6220,Maruti Swift,2017,7,84289,2,PETROL,TN-07,Manual,HatchBack,538000,2,4,Red
6221,Maruti Ciaz,2016,8,83736,2,DIESEL,MH-04,Manual,Sedan,593000,3,3,Red
6222,Maruti Celerio,2019,5,38439,1,PETROL,RJ-51,Manual,HatchBack,443000,3,5,Red
6223,Maruti New Wagon-R,2020,4,23040,1,CNG,DL-11,Manual,HatchBack,575000,3,3,White
6224,Maruti Baleno,2016,8,35748,1,PETROL,MP-09,Manual,HatchBack,513000,4,2,White
6225,Maruti Swift Dzire,2010,14,57406,2,DIESEL,MH-01,Manual,Sedan,740000,4,3,Black
6226,Honda City,2017,7,49044,1,PETROL,RJ-14,Automatic,Sedan,855000,5,5,Black
6227,Maruti Baleno,2019,5,61195,2,PETROL,UP-14,Manual,HatchBack,550000,3,5,Black
6228,Mahindra XUV 3OO,2021,3,48096,1,PETROL,TS-10,Manual,SUV,989000,3,1,Black
6229,Tata Tiago,2017,7,69734,1,PETROL,KA-19,Manual,HatchBack,454000,1,3,Black
6230,Hyundai Elite i20,2019,5,18690,1,PETROL,TS-12,Manual,HatchBack,751000,5,4,Black
6231,Hyundai Eon,2016,8,32082,1,PETROL,PB-08,Manual,HatchBack,251000,2,5,White
6232,Maruti Baleno,2018,6,83362,1,PETROL,GJ-01,Manual,HatchBack,577000,1,5,White
6233,Hyundai Creta,2016,8,80837,2,PETROL,MH-43,Automatic,SUV,835000,5,5,Red
6234,Hyundai Grand i10,2013,11,96895,1,PETROL,DL-7C,Manual,HatchBack,303000,4,4,Blue
6235,Ford FREESTYLE,2018,6,37625,1,DIESEL,HR-30,Manual,SUV,500000,3,3,Red
6236,Maruti IGNIS,2017,7,31631,1,PETROL,MH-12,Automatic,HatchBack,543000,5,1,Black
6237,Maruti Swift,2021,3,11210,1,PETROL,DL-2C,Manual,HatchBack,648000,5,3,Red
6238,Honda City,2015,9,107935,2,PETROL,TN-40,Manual,Sedan,696000,3,2,Black
6239,Maruti Ciaz,2019,5,8053,1,PETROL,UP-32,Manual,Sedan,993000,3,5,Black
6240,Maruti Swift,2013,11,45015,1,PETROL,DL-2C,Manual,HatchBack,340000,4,4,Orange
6241,Nissan MAGNITE,2022,2,25315,1,PETROL,MH-12,Manual,SUV,741000,4,5,Blue
6242,Maruti Ritz,2013,11,84257,1,DIESEL,MH-49,Manual,HatchBack,369000,3,4,Orange
6243,Hyundai NEW SANTRO,2019,5,59985,1,PETROL,TN-19,Manual,HatchBack,521000,4,5,White
6244,Maruti Vitara Brezza,2018,6,63812,1,DIESEL,MH-47,Manual,SUV,818000,1,3,White
6245,Maruti Swift Dzire,2013,11,21090,1,PETROL,DL-12,Manual,Sedan,404000,2,5,White
6246,Renault Kwid,2018,6,57700,2,PETROL,GJ-01,Manual,HatchBack,338000,5,4,Black
6247,Maruti Alto,2011,13,14547,1,PETROL,WB-06,Manual,HatchBack,137000,3,5,White
6248,Maruti Alto,2022,2,16141,1,PETROL,TS-15,Manual,HatchBack,454000,1,3,Blue
6249,Honda Jazz,2016,8,43371,1,PETROL,MH-47,Manual,HatchBack,519000,4,3,Black
6250,Hyundai Grand i10,2014,10,76853,1,PETROL,KA-19,Manual,HatchBack,416000,5,4,Red
6251,Maruti Swift,2012,12,79695,1,PETROL,HR-26,Manual,HatchBack,323000,5,2,White
6252,Tata NEXON,2021,3,3948,1,PETROL,GJ-38,Automatic,SUV,952000,4,1,White
6253,Hyundai Grand i10,2015,9,35537,3,PETROL,RJ-14,Automatic,HatchBack,422000,1,3,Blue
6254,Maruti Ritz,2014,10,62031,1,PETROL,HR-26,Manual,HatchBack,298000,2,5,White
6255,Honda City,2016,8,76275,1,PETROL,HR-06,Automatic,Sedan,694000,5,1,Black
6256,Maruti Wagon R 1.0,2013,11,39460,1,CNG,MH-01,Manual,HatchBack,364000,1,4,Blue
6257,Maruti Swift Dzire,2013,11,106814,1,DIESEL,KA-51,Automatic,Sedan,536000,1,4,Blue
6258,Renault Kwid,2021,3,18707,1,PETROL,KA-55,Automatic,HatchBack,552000,4,4,Red
6259,Renault Kwid,2016,8,42167,2,PETROL,TN-12,Manual,HatchBack,325000,4,2,White
6260,Maruti Wagon R 1.0,2018,6,30817,1,PETROL,KL-54,Manual,HatchBack,437000,2,2,Blue
6261,Maruti Baleno,2021,3,13225,1,PETROL,DL-3C,Automatic,HatchBack,755000,3,1,Orange
6262,Maruti Alto,2011,13,14359,2,PETROL,DL-3C,Manual,HatchBack,188000,3,4,Black
6263,Maruti Swift,2015,9,44795,2,DIESEL,KA-41,Manual,HatchBack,614000,1,4,Black
6264,Hyundai Grand i10,2016,8,61431,1,PETROL,MH-46,Manual,HatchBack,436000,3,2,White
6265,Maruti Swift,2018,6,79623,1,PETROL,GJ-06,Manual,HatchBack,612000,5,4,Black
6266,Maruti Celerio,2016,8,47465,1,PETROL,DL-6C,Automatic,HatchBack,407000,5,5,Red
6267,Maruti Ciaz,2014,10,70030,1,PETROL,UP-16,Automatic,Sedan,837000,3,3,White
6268,Maruti Swift,2021,3,23941,1,PETROL,GJ-06,Manual,HatchBack,713000,2,2,White
6269,Maruti Zen Estilo,2010,14,82224,1,PETROL,DL-3C,Manual,HatchBack,157000,2,1,White
6270,Honda Jazz,2015,9,98051,1,DIESEL,MH-47,Manual,HatchBack,467000,3,3,Blue
6271,Hyundai i20,2014,10,59025,1,PETROL,DL-8C,Manual,HatchBack,409000,3,2,Blue
6272,Mahindra XUV500,2017,7,77254,1,DIESEL,KA-51,Manual,Lux_SUV,1076350,5,2,White
6273,Maruti Baleno,2018,6,25384,1,PETROL,MH-03,Manual,HatchBack,639000,1,5,White
6274,Toyota Corolla Altis,2015,9,66362,3,PETROL,HR-26,Automatic,Lux_sedan,860000,2,3,White
6275,Maruti Baleno,2018,6,89559,2,CNG,GJ-03,Manual,HatchBack,640000,5,4,White
6276,Renault Kwid,2022,2,5943,1,PETROL,DL-14,Manual,HatchBack,504000,1,5,Black
6277,Maruti Wagon R 1.0,2018,6,92055,1,CNG,MH-46,Manual,HatchBack,431000,1,4,White
6278,Renault Kiger,2021,3,33025,1,PETROL,DL-10,Manual,HatchBack,725000,4,2,Red
6279,Maruti Swift,2019,5,31286,1,PETROL,TS-09,Automatic,HatchBack,690000,2,2,White
6280,Honda City,2011,13,40516,2,DIESEL,MH-48,Automatic,Sedan,705000,1,1,White
6281,Hyundai Elite i20,2018,6,40965,1,PETROL,WB-02,Manual,HatchBack,512000,4,3,Black
6282,Renault Kwid,2016,8,89494,2,PETROL,GJ-17,Manual,HatchBack,232000,1,1,Red
6283,Honda Amaze,2020,4,25413,1,PETROL,MH-12,Automatic,Sedan,734000,1,3,White
6284,Tata Tiago,2019,5,83406,1,PETROL,KL-27,Manual,HatchBack,479000,4,3,White
6285,Mahindra XUV500,2019,5,83508,2,DIESEL,WB-20,Manual,Lux_SUV,1198000,3,2,White
6286,Maruti Ciaz,2016,8,55437,2,PETROL,KA-03,Manual,Sedan,661000,2,2,Red
6287,Hyundai Verna,2015,9,101760,1,DIESEL,MH-14,Manual,Sedan,578000,3,5,White
6288,Maruti Alto 800,2017,7,31145,2,PETROL,PB-09,Manual,HatchBack,343000,1,4,Black
6289,Hyundai NEW SANTRO,2019,5,17303,2,PETROL,DL-8C,Automatic,HatchBack,475000,3,5,Black
6290,Maruti Swift,2018,6,61212,2,DIESEL,GJ-03,Manual,HatchBack,674000,5,4,Orange
6291,Maruti Alto,2019,5,42839,1,PETROL,GJ-03,Manual,HatchBack,380000,1,1,Orange
6292,Hyundai Elite i20,2018,6,46184,2,PETROL,HR-16,Manual,HatchBack,574000,3,2,Red
6293,Hyundai Creta,2019,5,24335,1,PETROL,HR-26,Manual,SUV,986000,5,5,Blue
6294,Maruti Baleno,2018,6,64792,1,PETROL,GJ-27,Manual,HatchBack,605000,1,5,Black
6295,Hyundai Creta,2019,5,15589,1,PETROL,DL-12,Manual,SUV,1056000,1,1,White
6296,Maruti Swift,2016,8,12527,1,PETROL,DL-3C,Manual,HatchBack,461000,4,3,Blue
6297,Maruti Swift,2016,8,108560,1,PETROL,TN-40,Manual,HatchBack,522000,2,2,Black
6298,Maruti Zen Estilo,2012,12,15432,1,PETROL,DL-3C,Manual,HatchBack,195000,1,3,Black
6299,Hyundai Grand i10,2018,6,40235,2,PETROL,TS-07,Manual,HatchBack,535000,5,4,Black
6300,Ford Ecosport,2016,8,39441,2,PETROL,KA-05,Automatic,SUV,737000,5,2,Black
6301,Volkswagen Polo,2010,14,77436,1,PETROL,WB-06,Manual,HatchBack,211000,1,2,Red
6302,Hyundai VENUE,2020,4,36275,2,PETROL,MH-47,Automatic,SUV,1002000,5,5,Blue
6303,Maruti Dzire,2018,6,14065,1,CNG,MH-05,Manual,Sedan,786000,1,1,Black
6304,Volkswagen Polo,2018,6,50674,2,PETROL,GJ-27,Manual,HatchBack,517000,1,2,Black
6305,Honda City,2016,8,22599,1,PETROL,DL-10,Manual,Sedan,672000,4,3,Black
6306,Tata Tiago,2017,7,91069,1,PETROL,MH-12,Automatic,HatchBack,445000,5,4,Blue
6307,Tata NEXON,2022,2,21009,1,PETROL,GJ-01,Automatic,SUV,1222000,4,4,Black
